,2 Yr,20 Yr,Month,Day,Year
5065,2.77,5.34,10,3,2001
5066,2.77,5.36,10,2,2001
5067,2.82,5.39,10,1,2001
5068,2.86,5.45,9,28,2001
5069,2.78,5.46,9,27,2001
5070,2.82,5.52,9,26,2001
5071,2.88,5.6,9,25,2001
5072,2.94,5.61,9,24,2001
5073,2.91,5.62,9,21,2001
5074,2.91,5.67,9,20,2001
5075,2.81,5.59,9,19,2001
5076,2.96,5.59,9,18,2001
5077,2.96,5.44,9,17,2001
5078,2.87,5.38,9,14,2001
5079,2.99,5.41,9,13,2001
5080,3.53,5.5,9,10,2001
5081,3.53,5.45,9,7,2001
5082,3.65,5.5,9,6,2001
5083,3.79,5.57,9,5,2001
5084,3.83,5.59,9,4,2001
5085,3.64,5.47,8,31,2001
5086,3.61,5.45,8,30,2001
5087,3.67,5.44,8,29,2001
5088,3.71,5.49,8,28,2001
5089,3.78,5.56,8,27,2001
5090,3.76,5.54,8,24,2001
5091,3.72,5.5,8,23,2001
5092,3.76,5.53,8,22,2001
5093,3.69,5.54,8,21,2001
5094,3.74,5.55,8,20,2001
5095,3.67,5.51,8,17,2001
5096,3.75,5.58,8,16,2001
5097,3.8,5.62,8,15,2001
5098,3.74,5.61,8,14,2001
5099,3.7,5.6,8,13,2001
5100,3.73,5.61,8,10,2001
5101,3.77,5.64,8,9,2001
5102,3.77,5.61,8,8,2001
5103,3.9,5.71,8,7,2001
5104,3.88,5.7,8,6,2001
5105,3.91,5.7,8,3,2001
5106,3.89,5.68,8,2,2001
5107,3.83,5.63,8,1,2001
5108,3.79,5.61,7,31,2001
5109,3.86,5.63,7,30,2001
5110,3.87,5.65,7,27,2001
5111,3.94,5.71,7,26,2001
5112,3.98,5.7,7,25,2001
5113,3.97,5.64,7,24,2001
5114,3.98,5.66,7,23,2001
5115,3.98,5.67,7,20,2001
5116,3.98,5.66,7,19,2001
5117,3.96,5.65,7,18,2001
5118,4.09,5.74,7,17,2001
5119,4.07,5.74,7,16,2001
5120,4.12,5.79,7,13,2001
5121,4.07,5.8,7,12,2001
5122,4.07,5.84,7,11,2001
5123,4.08,5.83,7,10,2001
5124,4.15,5.87,7,9,2001
5125,4.16,5.92,7,6,2001
5126,4.24,5.94,7,5,2001
5127,4.24,5.9,7,3,2001
5128,4.21,5.86,7,2,2001
5129,4.25,5.91,6,29,2001
5130,4.22,5.85,6,28,2001
5131,4.06,5.77,6,27,2001
5132,4.03,5.78,6,26,2001
5133,3.96,5.72,6,25,2001
5134,3.93,5.7,6,22,2001
5135,3.99,5.77,6,21,2001
5136,3.98,5.8,6,20,2001
5137,3.99,5.82,6,19,2001
5138,3.98,5.84,6,18,2001
5139,4.01,5.83,6,15,2001
5140,4.04,5.8,6,14,2001
5141,4.08,5.81,6,13,2001
5142,4.09,5.81,6,12,2001
5143,4.11,5.85,6,11,2001
5144,4.17,5.9,6,8,2001
5145,4.14,5.89,6,7,2001
5146,4.12,5.83,6,6,2001
5147,4.12,5.85,6,5,2001
5148,4.19,5.87,6,4,2001
5149,4.22,5.89,6,1,2001
5150,4.22,5.95,5,31,2001
5151,4.34,6.04,5,30,2001
5152,4.33,6.05,5,29,2001
5153,4.31,6.04,5,25,2001
5154,4.32,6.04,5,24,2001
5155,4.29,5.95,5,23,2001
5156,4.34,5.95,5,22,2001
5157,4.37,5.92,5,21,2001
5158,4.37,5.93,5,18,2001
5159,4.33,5.96,5,17,2001
5160,4.25,6.01,5,16,2001
5161,4.28,6.03,5,15,2001
5162,4.29,5.99,5,14,2001
5163,4.36,6.02,5,11,2001
5164,4.17,5.86,5,10,2001
5165,4.07,5.76,5,9,2001
5166,4.1,5.81,5,8,2001
5167,4.12,5.78,5,7,2001
5168,4.14,5.77,5,4,2001
5169,4.22,5.75,5,3,2001
5170,4.27,5.83,5,2,2001
5171,4.23,5.87,5,1,2001
5172,4.3,5.92,4,30,2001
5173,4.28,5.94,4,27,2001
5174,4.14,5.82,4,26,2001
5175,4.2,5.91,4,25,2001
5176,4.16,5.87,4,24,2001
5177,4.15,5.84,4,23,2001
5178,4.26,5.92,4,20,2001
5179,4.29,5.91,4,19,2001
5180,4.26,5.79,4,18,2001
5181,4.41,5.8,4,17,2001
5182,4.49,5.86,4,16,2001
5183,4.36,5.77,4,12,2001
5184,4.29,5.75,4,11,2001
5185,4.24,5.76,4,10,2001
5186,4.1,5.61,4,9,2001
5187,4.07,5.57,4,6,2001
5188,4.19,5.66,4,5,2001
5189,4.12,5.62,4,4,2001
5190,4.15,5.62,4,3,2001
5191,4.22,5.64,4,2,2001
5192,4.18,5.6,3,30,2001
5193,4.27,5.63,3,29,2001
5194,4.3,5.61,3,28,2001
5195,4.41,5.61,3,27,2001
5196,4.27,5.5,3,26,2001
5197,4.24,5.43,3,23,2001
5198,4.17,5.38,3,22,2001
5199,4.21,5.42,3,21,2001
5200,4.24,5.41,3,20,2001
5201,4.32,5.44,3,19,2001
5202,4.26,5.41,3,16,2001
5203,4.22,5.43,3,15,2001
5204,4.32,5.43,3,14,2001
5205,4.46,5.5,3,13,2001
5206,4.46,5.48,3,12,2001
5207,4.47,5.5,3,9,2001
5208,4.43,5.48,3,8,2001
5209,4.43,5.49,3,7,2001
5210,4.49,5.56,3,6,2001
5211,4.49,5.55,3,5,2001
5212,4.48,5.55,3,2,2001
5213,4.41,5.45,3,1,2001
5214,4.41,5.51,2,28,2001
5215,4.44,5.51,2,27,2001
5216,4.46,5.62,2,26,2001
5217,4.53,5.66,2,23,2001
5218,4.63,5.72,2,22,2001
5219,4.68,5.7,2,21,2001
5220,4.73,5.66,2,20,2001
5221,4.75,5.67,2,16,2001
5222,4.89,5.71,2,15,2001
5223,4.84,5.64,2,14,2001
5224,4.75,5.62,2,13,2001
5225,4.67,5.6,2,12,2001
5226,4.67,5.55,2,9,2001
5227,4.73,5.62,2,8,2001
5228,4.7,5.61,2,7,2001
5229,4.72,5.61,2,6,2001
5230,4.68,5.58,2,5,2001
5231,4.65,5.6,2,2,2001
5232,4.55,5.55,2,1,2001
5233,4.62,5.65,1,31,2001
5234,4.7,5.68,1,30,2001
5235,4.77,5.78,1,29,2001
5236,4.78,5.75,1,26,2001
5237,4.78,5.73,1,25,2001
5238,4.81,5.78,1,24,2001
5239,4.82,5.76,1,23,2001
5240,4.75,5.71,1,22,2001
5241,4.75,5.67,1,19,2001
5242,4.72,5.57,1,18,2001
5243,4.84,5.64,1,17,2001
5244,4.89,5.71,1,16,2001
5245,4.9,5.74,1,12,2001
5246,4.77,5.67,1,11,2001
5247,4.76,5.6,1,10,2001
5248,4.64,5.53,1,9,2001
5249,4.54,5.52,1,8,2001
5250,4.56,5.5,1,5,2001
5251,4.77,5.56,1,4,2001
5252,4.92,5.62,1,3,2001
5253,4.87,5.46,1,2,2001
5254,5.11,5.59,12,29,2000
5255,5.18,5.59,12,28,2000
5256,5.1,5.58,12,27,2000
5257,5.1,5.54,12,26,2000
5258,5.1,5.52,12,22,2000
5259,5.14,5.53,12,21,2000
5260,5.24,5.55,12,20,2000
5261,5.35,5.61,12,19,2000
5262,5.33,5.59,12,18,2000
5263,5.38,5.59,12,15,2000
5264,5.43,5.6,12,14,2000
5265,5.45,5.64,12,13,2000
5266,5.54,5.7,12,12,2000
5267,5.52,5.71,12,11,2000
5268,5.5,5.71,12,8,2000
5269,5.45,5.67,12,7,2000
5270,5.42,5.68,12,6,2000
5271,5.49,5.76,12,5,2000
5272,5.59,5.84,12,4,2000
5273,5.62,5.82,12,1,2000
5274,5.61,5.78,11,30,2000
5275,5.69,5.84,11,29,2000
5276,5.79,5.86,11,28,2000
5277,5.86,5.89,11,27,2000
5278,5.86,5.86,11,24,2000
5279,5.85,5.87,11,22,2000
5280,5.86,5.93,11,21,2000
5281,5.87,5.96,11,20,2000
5282,5.88,5.97,11,17,2000
5283,5.87,5.94,11,16,2000
5284,5.9,5.97,11,15,2000
5285,5.92,6.01,11,14,2000
5286,5.9,6.04,11,13,2000
5287,5.92,6.07,11,10,2000
5288,5.94,6.06,11,9,2000
5289,5.99,6.09,11,8,2000
5290,5.99,6.12,11,7,2000
5291,5.99,6.12,11,6,2000
5292,5.94,6.09,11,3,2000
5293,5.87,6.01,11,2,2000
5294,5.88,6.0,11,1,2000
5295,5.94,6.02,10,31,2000
5296,5.97,5.98,10,30,2000
5297,5.94,5.96,10,27,2000
5298,5.9,5.96,10,26,2000
5299,5.87,5.97,10,25,2000
5300,5.86,5.93,10,24,2000
5301,5.82,5.89,10,23,2000
5302,5.84,5.95,10,20,2000
5303,5.86,5.98,10,19,2000
5304,5.82,6.0,10,18,2000
5305,5.83,6.0,10,17,2000
5306,5.89,6.06,10,16,2000
5307,5.84,6.05,10,13,2000
5308,5.86,6.05,10,12,2000
5309,5.93,6.06,10,11,2000
5310,5.98,6.08,10,10,2000
5311,5.98,6.11,10,6,2000
5312,6.02,6.17,10,5,2000
5313,6.03,6.21,10,4,2000
5314,6.0,6.2,10,3,2000
5315,5.98,6.18,10,2,2000
5316,5.98,6.13,9,29,2000
5317,6.02,6.14,9,28,2000
5318,6.0,6.15,9,27,2000
5319,6.07,6.12,9,26,2000
5320,6.11,6.16,9,25,2000
5321,6.09,6.18,9,22,2000
5322,6.11,6.18,9,21,2000
5323,6.11,6.23,9,20,2000
5324,6.05,6.18,9,19,2000
5325,6.04,6.2,9,18,2000
5326,6.07,6.16,9,15,2000
5327,6.11,6.09,9,14,2000
5328,6.09,6.01,9,13,2000
5329,6.12,6.04,9,12,2000
5330,6.12,6.02,9,11,2000
5331,6.11,5.99,9,8,2000
5332,6.14,6.02,9,7,2000
5333,6.11,5.99,9,6,2000
5334,6.09,5.94,9,5,2000
5335,6.09,5.95,9,1,2000
5336,6.18,5.96,8,31,2000
5337,6.24,6.03,8,30,2000
5338,6.26,6.04,8,29,2000
5339,6.23,6.01,8,28,2000
5340,6.19,5.96,8,25,2000
5341,6.19,5.96,8,24,2000
5342,6.2,5.97,8,23,2000
5343,6.27,6.01,8,22,2000
5344,6.28,6.02,8,21,2000
5345,6.27,6.0,8,18,2000
5346,6.3,6.02,8,17,2000
5347,6.3,6.05,8,16,2000
5348,6.28,6.02,8,15,2000
5349,6.25,6.0,8,14,2000
5350,6.25,6.04,8,11,2000
5351,6.16,6.0,8,10,2000
5352,6.18,6.02,8,9,2000
5353,6.16,6.03,8,8,2000
5354,6.2,6.06,8,7,2000
5355,6.15,6.03,8,4,2000
5356,6.22,6.05,8,3,2000
5357,6.23,6.09,8,2,2000
5358,6.27,6.09,8,1,2000
5359,6.3,6.13,7,31,2000
5360,6.3,6.12,7,28,2000
5361,6.27,6.1,7,27,2000
5362,6.29,6.14,7,26,2000
5363,6.35,6.14,7,25,2000
5364,6.35,6.15,7,24,2000
5365,6.32,6.12,7,21,2000
5366,6.32,6.15,7,20,2000
5367,6.46,6.29,7,19,2000
5368,6.44,6.29,7,18,2000
5369,6.46,6.3,7,17,2000
5370,6.41,6.24,7,14,2000
5371,6.31,6.15,7,13,2000
5372,6.34,6.23,7,12,2000
5373,6.32,6.23,7,11,2000
5374,6.31,6.23,7,10,2000
5375,6.29,6.23,7,7,2000
5376,6.34,6.27,7,6,2000
5377,6.29,6.21,7,5,2000
5378,6.31,6.22,7,3,2000
5379,6.38,6.26,6,30,2000
5380,6.37,6.24,6,29,2000
5381,6.43,6.33,6,28,2000
5382,6.5,6.31,6,27,2000
5383,6.5,6.34,6,26,2000
5384,6.55,6.38,6,23,2000
5385,6.5,6.33,6,22,2000
5386,6.5,6.32,6,21,2000
5387,6.43,6.25,6,20,2000
5388,6.4,6.24,6,19,2000
5389,6.38,6.21,6,16,2000
5390,6.44,6.26,6,15,2000
5391,6.44,6.25,6,14,2000
5392,6.49,6.3,6,13,2000
5393,6.52,6.23,6,12,2000
5394,6.56,6.26,6,9,2000
5395,6.56,6.25,6,8,2000
5396,6.52,6.26,6,7,2000
5397,6.51,6.28,6,6,2000
5398,6.49,6.28,6,5,2000
5399,6.52,6.31,6,2,2000
5400,6.61,6.33,6,1,2000
5401,6.69,6.42,5,31,2000
5402,6.74,6.5,5,30,2000
5403,6.69,6.45,5,26,2000
5404,6.71,6.5,5,25,2000
5405,6.79,6.61,5,24,2000
5406,6.83,6.58,5,23,2000
5407,6.81,6.58,5,22,2000
5408,6.86,6.64,5,19,2000
5409,6.93,6.66,5,18,2000
5410,6.9,6.58,5,17,2000
5411,6.89,6.52,5,16,2000
5412,6.88,6.56,5,15,2000
5413,6.91,6.62,5,12,2000
5414,6.82,6.54,5,11,2000
5415,6.84,6.56,5,10,2000
5416,6.86,6.64,5,9,2000
5417,6.87,6.69,5,8,2000
5418,6.84,6.61,5,5,2000
5419,6.77,6.59,5,4,2000
5420,6.73,6.49,5,3,2000
5421,6.72,6.39,5,2,2000
5422,6.73,6.33,5,1,2000
5423,6.68,6.31,4,28,2000
5424,6.63,6.34,4,27,2000
5425,6.5,6.28,4,26,2000
5426,6.48,6.27,4,25,2000
5427,6.36,6.2,4,24,2000
5428,6.38,6.16,4,20,2000
5429,6.33,6.18,4,19,2000
5430,6.33,6.26,4,18,2000
5431,6.33,6.26,4,17,2000
5432,6.27,6.12,4,14,2000
5433,6.4,6.16,4,13,2000
5434,6.4,6.19,4,12,2000
5435,6.36,6.13,4,11,2000
5436,6.31,6.04,4,10,2000
5437,6.38,6.04,4,7,2000
5438,6.38,6.12,4,6,2000
5439,6.35,6.14,4,5,2000
5440,6.35,6.12,4,4,2000
5441,6.45,6.19,4,3,2000
5442,6.5,6.2,3,31,2000
5443,6.52,6.26,3,30,2000
5444,6.59,6.35,3,29,2000
5445,6.6,6.34,3,28,2000
5446,6.66,6.35,3,27,2000
5447,6.64,6.36,3,24,2000
5448,6.52,6.25,3,23,2000
5449,6.5,6.3,3,22,2000
5450,6.5,6.28,3,21,2000
5451,6.52,6.31,3,20,2000
5452,6.5,6.33,3,17,2000
5453,6.5,6.37,3,16,2000
5454,6.5,6.39,3,15,2000
5455,6.48,6.43,3,14,2000
5456,6.52,6.5,3,13,2000
5457,6.55,6.52,3,10,2000
5458,6.48,6.47,3,9,2000
5459,6.5,6.48,3,8,2000
5460,6.48,6.46,3,7,2000
5461,6.55,6.46,3,6,2000
5462,6.5,6.41,3,3,2000
5463,6.52,6.45,3,2,2000
5464,6.52,6.48,3,1,2000
5465,6.53,6.46,2,29,2000
5466,6.47,6.47,2,28,2000
5467,6.45,6.47,2,25,2000
5468,6.52,6.43,2,24,2000
5469,6.61,6.45,2,23,2000
5470,6.57,6.39,2,22,2000
5471,6.66,6.47,2,18,2000
5472,6.69,6.55,2,17,2000
5473,6.63,6.6,2,16,2000
5474,6.66,6.59,2,15,2000
5475,6.62,6.55,2,14,2000
5476,6.65,6.62,2,11,2000
5477,6.67,6.67,2,10,2000
5478,6.69,6.6,2,9,2000
5479,6.69,6.51,2,8,2000
5480,6.68,6.62,2,7,2000
5481,6.63,6.54,2,4,2000
5482,6.56,6.52,2,3,2000
5483,6.63,6.61,2,2,2000
5484,6.6,6.66,2,1,2000
5485,6.61,6.72,1,31,2000
5486,6.58,6.65,1,28,2000
5487,6.51,6.73,1,27,2000
5488,6.45,6.79,1,26,2000
5489,6.44,6.84,1,25,2000
5490,6.43,6.86,1,24,2000
5491,6.48,6.91,1,21,2000
5492,6.49,6.93,1,20,2000
5493,6.46,6.91,1,19,2000
5494,6.47,6.94,1,18,2000
5495,6.44,6.91,1,14,2000
5496,6.4,6.88,1,13,2000
5497,6.49,6.97,1,12,2000
5498,6.45,6.94,1,11,2000
5499,6.38,6.86,1,10,2000
5500,6.31,6.82,1,7,2000
5501,6.35,6.86,1,6,2000
5502,6.38,6.95,1,5,2000
5503,6.3,6.84,1,4,2000
5504,6.38,6.94,1,3,2000
